insee_code,categorie_terrain,commune_name,median_price_m2,nb_transactions,perc_bare_land
01001,Terrains Standards,L'ABERGEMENT-CLEMENCIAT,534.521158129176,7,0.42857142857142855
01002,Micro-terrains,ABERGEMENT-DE-VAREY (L ),6252.003205128205,2,1.0
01002,Terrains Standards,ABERGEMENT-DE-VAREY (L ),580.6712600480216,16,0.8125
01004,Micro-terrains,AMBERIEU-EN-BUGEY,3426.753008895866,8,0.75
01004,Terrains Standards,AMBERIEU-EN-BUGEY,621.4099216710183,118,0.6101694915254238
01005,Micro-terrains,AMBERIEUX-EN-DOMBES,11813.6,1,1.0
01005,Terrains Standards,AMBERIEUX-EN-DOMBES,311.7154811715481,9,0.4444444444444444
01006,Grands Domaines,AMBLEON,1.4571948998178506,1,1.0
01006,Terrains Standards,AMBLEON,430.43388429752065,4,0.0
01007,Micro-terrains,AMBRONAY,29400.0,1,1.0
01007,Terrains Standards,AMBRONAY,497.4182444061962,67,0.746268656716418
01008,Terrains Standards,AMBUTRIX,1753.695268660733,2,0.0
01009,Terrains Standards,ANDERT-CONDON,1.7561740781882682,6,0.8333333333333334
01010,Grands Domaines,ANGLEFORT,0.48490004253509145,1,1.0
01010,Micro-terrains,ANGLEFORT,2738.095238095238,9,1.0
01010,Terrains Standards,ANGLEFORT,630.4985337243402,24,0.8333333333333334
01012,Grands Domaines,ARANC,0.32580364900086883,1,1.0
01012,Terrains Standards,ARANC,0.9546033092914722,3,0.6666666666666666
01013,Terrains Standards,ARANDAS,845.4545454545455,1,1.0
01014,Grands Domaines,ARBENT,0.5,1,1.0
01014,Micro-terrains,ARBENT,11666.666666666666,3,0.6666666666666666
01014,Terrains Standards,ARBENT,286.20429702223896,42,0.7142857142857143
01015,Grands Domaines,ARBOYS EN BUGEY,0.10256410256410256,1,1.0
01015,Micro-terrains,ARBOYS EN BUGEY,216.21621621621622,1,1.0
01015,Terrains Standards,ARBOYS EN BUGEY,826.9230769230769,11,0.9090909090909091
01017,Terrains Standards,ARGIS,802.8169014084507,1,0.0
01019,Terrains Standards,ARMIX,450.12787723785164,3,0.6666666666666666
01021,Micro-terrains,ARS-SUR-FORMANS,32000.0,1,1.0
01021,Terrains Standards,ARS-SUR-FORMANS,464.9166666666667,13,0.6153846153846154
01022,Micro-terrains,ARTEMARE,10428.57142857143,1,1.0
01022,Terrains Standards,ARTEMARE,528.8461538461538,19,0.5263157894736842
01024,Micro-terrains,ATTIGNAT,6780.30303030303,4,1.0
01024,Terrains Standards,ATTIGNAT,307.64601677148846,18,0.5555555555555556
01025,Terrains Standards,BAGE-DOMMARTIN,397.05882352941177,15,0.06666666666666667
01026,Micro-terrains,BAGE-LE-CHATEL,2325.5813953488373,1,1.0
01026,Terrains Standards,BAGE-LE-CHATEL,540.0,17,0.4117647058823529
01027,Grands Domaines,BALAN,20.392903269662156,1,1.0
01027,Micro-terrains,BALAN,16666.666666666668,1,1.0
01027,Terrains Standards,BALAN,523.1886363636363,20,0.65
01028,Micro-terrains,BANEINS,0.05,3,1.0
01028,Terrains Standards,BANEINS,255.7909174032307,2,0.5
01029,Terrains Standards,BEAUPONT,185.0,3,0.3333333333333333
01030,Terrains Standards,BEAUREGARD,220.99447513812154,2,0.5
01031,Micro-terrains,BELLIGNAT,6393.939393939394,1,1.0
01031,Terrains Standards,BELLIGNAT,1356.9321533923303,29,0.1724137931034483
01032,Grands Domaines,BELIGNEUX,267.3188261129966,1,0.0
01032,Micro-terrains,BELIGNEUX,9222.222222222223,1,1.0
01032,Terrains Standards,BELIGNEUX,565.0,9,0.4444444444444444
01033,Grands Domaines,VALSERHONE,0.5692599620493358,1,1.0
01033,Micro-terrains,VALSERHONE,5815.337763012181,16,0.875
01033,Terrains Standards,VALSERHONE,787.0370370370371,123,0.6260162601626016
01034,Micro-terrains,BELLEY,1833.3333333333335,16,0.9375
01034,Terrains Standards,BELLEY,433.505182425148,38,0.5263157894736842
01035,Grands Domaines,BELLEYDOUX,1.0229490435077029,1,1.0
01035,Micro-terrains,BELLEYDOUX,10800.0,1,1.0
01035,Terrains Standards,BELLEYDOUX,262.4859392575928,10,0.7
01036,Micro-terrains,VALROMEY-SUR-SERAN,7571.428571428572,2,1.0
01036,Terrains Standards,VALROMEY-SUR-SERAN,547.02933805101,32,0.53125
01037,Terrains Standards,BENONCES,45.443308550185876,11,0.9090909090909091
01038,Terrains Standards,BENY,113.24062214212887,8,0.625
01040,Micro-terrains,BEREZIAT,5526.315789473684,1,1.0
01040,Terrains Standards,BEREZIAT,429.0915619389587,12,0.3333333333333333
01041,Micro-terrains,BETTANT,3375.0,3,0.6666666666666666
01041,Terrains Standards,BETTANT,346.15384615384613,21,0.7142857142857143
01043,Micro-terrains,BEYNOST,20022.222222222223,3,1.0
01043,Terrains Standards,BEYNOST,731.6470588235294,36,0.6111111111111112
01044,Grands Domaines,BILLIAT,0.2,1,1.0
01044,Micro-terrains,BILLIAT,8595.571095571097,2,1.0
01044,Terrains Standards,BILLIAT,796.0,7,0.42857142857142855
01045,Micro-terrains,BIRIEUX,4743.589743589743,1,1.0
01045,Terrains Standards,BIRIEUX,1205.9294871794873,8,0.75
01046,Terrains Standards,BIZIAT,362.0426829268293,7,0.42857142857142855
01047,Terrains Standards,BLYES,568.2956674696952,10,0.4
01049,Terrains Standards,LA BOISSE,547.112462006079,15,0.5333333333333333
01050,Micro-terrains,BOISSEY,714.2857142857143,1,1.0
01050,Terrains Standards,BOISSEY,340.0833333333333,2,0.0
01052,Terrains Standards,BOULIGNEUX,940.5940594059406,3,0.6666666666666666
01053,Micro-terrains,BOURG-EN-BRESSE,4659.090909090909,5,0.8
01053,Terrains Standards,BOURG-EN-BRESSE,401.48824164521136,124,0.5483870967741935
01054,Micro-terrains,BOURG-SAINT-CHRISTOPHE,7564.102564102564,7,1.0
01054,Terrains Standards,BOURG-SAINT-CHRISTOPHE,974.3589743589744,6,0.16666666666666666
01056,Grands Domaines,BOYEUX-SAINT-JEROME,2.1207177814029365,1,1.0
01056,Micro-terrains,BOYEUX-SAINT-JEROME,94.94884910485933,2,1.0
01056,Terrains Standards,BOYEUX-SAINT-JEROME,8.199823695320683,44,0.9772727272727273
01057,Micro-terrains,BOZ,8000.071428571428,2,1.0
01057,Terrains Standards,BOZ,379.0816326530612,7,0.5714285714285714
01058,Terrains Standards,BREGNIER-CORDON,403.7089710596415,4,0.75
01060,Grands Domaines,BRENOD,0.44025157232704404,1,1.0
01060,Terrains Standards,BRENOD,150.2183406113537,3,0.0
01061,Micro-terrains,BRENS,5102.5641025641025,1,1.0
01061,Terrains Standards,BRENS,252.26390685640362,7,0.42857142857142855
01063,Micro-terrains,BRION,7368.421052631579,1,1.0
01063,Terrains Standards,BRION,433.4365325077399,6,0.6666666666666666
01064,Micro-terrains,BRIORD,16525.0,1,1.0
01064,Terrains Standards,BRIORD,284.7113884555382,18,0.6666666666666666
01065,Terrains Standards,BUELLAS,437.0053198391073,20,0.65
01066,Grands Domaines,LA BURBANCHE,0.3632887189292543,1,1.0
01066,Micro-terrains,LA BURBANCHE,63.333333333333336,1,1.0
01066,Terrains Standards,LA BURBANCHE,23.75,11,0.7272727272727273
01067,Micro-terrains,CEIGNES,22.22222222222222,1,1.0
01068,Terrains Standards,CERDON,464.70588235294116,5,0.6
01071,Micro-terrains,CESSY,12615.384615384615,5,1.0
01071,Terrains Standards,CESSY,1268.0967195355684,40,0.65
01072,Micro-terrains,CEYZERIAT,2725.6944444444443,4,1.0
01072,Terrains Standards,CEYZERIAT,518.0250410606745,42,0.5
01073,Micro-terrains,CEYZERIEU,520.8333333333334,5,0.8
01073,Terrains Standards,CEYZERIEU,400.0,18,0.7777777777777778
01074,Micro-terrains,CHALAMONT,9347.826086956522,9,1.0
01074,Terrains Standards,CHALAMONT,691.6666666666667,38,0.5263157894736842
01075,Terrains Standards,CHALEINS,851.5736947791165,2,0.0
01076,Terrains Standards,CHALEY,1624.810606060606,2,1.0
01077,Terrains Standards,CHALLES-LA-MONTAGNE,174.30995048658394,4,0.75
01078,Micro-terrains,CHALLEX,4975.32380319149,2,1.0
01078,Terrains Standards,CHALLEX,1140.4011461318053,8,0.625
01079,Micro-terrains,CHAMPAGNE-EN-VALROMEY,28181.81818181818,1,1.0
01079,Terrains Standards,CHAMPAGNE-EN-VALROMEY,189.62075848303394,5,0.6
01080,Micro-terrains,CHAMPDOR-CORCELLES,5263.1578947368425,1,1.0
01080,Terrains Standards,CHAMPDOR-CORCELLES,1111.111111111111,1,0.0
01081,Grands Domaines,CHAMPFROMIER,0.3148614609571788,1,1.0
01081,Terrains Standards,CHAMPFROMIER,0.9161136576132813,8,0.875
01082,Grands Domaines,CHANAY,0.1,1,1.0
01082,Micro-terrains,CHANAY,2916.666666666667,2,1.0
01082,Terrains Standards,CHANAY,8.709503342884432,10,1.0
01083,Micro-terrains,CHANEINS,20611.111111111113,2,1.0
01083,Terrains Standards,CHANEINS,404.8582995951417,15,0.6
01084,Micro-terrains,CHANOZ-CHATENAY,9166.666666666666,1,1.0
01084,Terrains Standards,CHANOZ-CHATENAY,313.5693215339233,8,0.5
01085,Micro-terrains,LA CHAPELLE DU CHATELARD,18834.46857142857,2,1.0
01087,Terrains Standards,CHARIX,767.4418604651163,7,0.5714285714285714
01088,Terrains Standards,CHARNOZ-SUR-AIN,312.2605363984674,11,0.5454545454545454
01089,Micro-terrains,CHATEAU-GAILLARD,5161.290322580645,1,1.0
01089,Terrains Standards,CHATEAU-GAILLARD,977.5617053103965,8,0.375
01090,Micro-terrains,CHATENAY,17041.873125,1,1.0
01090,Terrains Standards,CHATENAY,277.77777777777777,8,0.625
01092,Micro-terrains,CHATILLON-LA-PALUD,9453.548387096775,7,1.0
01092,Terrains Standards,CHATILLON-LA-PALUD,542.9357021996616,18,0.5555555555555556
01093,Micro-terrains,CHATILLON-SUR-CHALARONNE,10347.95321637427,4,0.75
01093,Terrains Standards,CHATILLON-SUR-CHALARONNE,642.87203435767,28,0.5
01094,Micro-terrains,CHAVANNES-SUR-REYSSOUZE,166.66666666666666,1,1.0
01094,Terrains Standards,CHAVANNES-SUR-REYSSOUZE,217.02586206896552,16,0.6875
01095,Micro-terrains,NIVIGNE ET SURAN,17.94871794871795,1,1.0
01095,Terrains Standards,NIVIGNE ET SURAN,33.333333333333336,23,0.782608695652174
01096,Terrains Standards,CHAVEYRIAT,133.59506892573023,10,0.6
01098,Micro-terrains,CHAZEY-BONS,4269.167126309983,4,1.0
01098,Terrains Standards,CHAZEY-BONS,366.4302600472813,21,0.6666666666666666
01099,Micro-terrains,CHAZEY-SUR-AIN,8108.311274509803,2,1.0
01099,Terrains Standards,CHAZEY-SUR-AIN,635.2490842490843,27,0.48148148148148145
01100,Grands Domaines,CHEIGNIEU-LA-BALME,3.4406215316315207,1,1.0
01100,Micro-terrains,CHEIGNIEU-LA-BALME,7800.0,1,1.0
01100,Terrains Standards,CHEIGNIEU-LA-BALME,27.692307692307693,21,0.8095238095238095
01101,Terrains Standards,CHEVILLARD,280.85867620751344,3,0.6666666666666666
01102,Micro-terrains,CHEVROUX,18583.333333333332,2,1.0
01102,Terrains Standards,CHEVROUX,238.32528180354268,14,0.5
01103,Terrains Standards,CHEVRY,1218.568665377176,7,0.2857142857142857
01104,Grands Domaines,CHEZERY-FORENS,2.2403770010051565,4,1.0
01104,Micro-terrains,CHEZERY-FORENS,25958.333333333332,1,1.0
01104,Terrains Standards,CHEZERY-FORENS,11.8441382307701,8,0.625
01105,Terrains Standards,CIVRIEUX,1680.6673065496593,8,0.5
01106,Micro-terrains,CIZE,274.75,2,1.0
01106,Terrains Standards,CIZE,196.08727010457986,2,0.0
01107,Terrains Standards,CLEYZIEU,1430.7692307692307,1,0.0
01108,Micro-terrains,COLIGNY,4493.811274509803,2,1.0
01108,Terrains Standards,COLIGNY,436.3636363636364,29,0.4827586206896552
01109,Micro-terrains,COLLONGES,14107.142857142857,11,1.0
01109,Terrains Standards,COLLONGES,1815.588018885278,44,0.6363636363636364
01110,Micro-terrains,COLOMIEU,76.0,1,1.0
01112,Micro-terrains,CONDAMINE-LA-DOYE,57.142857142857146,1,1.0
01112,Terrains Standards,CONDAMINE-LA-DOYE,1.0076530612244898,4,0.75
01113,Micro-terrains,CONDEISSIAT,13961.038961038961,2,0.0
01113,Terrains Standards,CONDEISSIAT,523.0128205128206,16,0.6875
01114,Grands Domaines,CONFORT,0.3656307129798903,1,1.0
01114,Micro-terrains,CONFORT,30000.0,1,1.0
01114,Terrains Standards,CONFORT,696.0556844547564,7,0.5714285714285714
01115,Terrains Standards,CONFRANCON,219.80640378548898,7,0.42857142857142855
01116,Grands Domaines,CONTREVOZ,0.6542318148994112,2,1.0
01116,Terrains Standards,CONTREVOZ,31.632653061224488,37,0.918918918918919
01117,Terrains Standards,CONZIEU,608.1771720613287,5,0.6
01118,Terrains Standards,CORBONOD,288.1196311778334,10,0.6
01123,Micro-terrains,CORMORANCHE-SUR-SAONE,0.125,1,1.0
01123,Terrains Standards,CORMORANCHE-SUR-SAONE,207.19738276990185,10,0.6
01124,Terrains Standards,CORMOZ,89.5,3,0.3333333333333333
01125,Terrains Standards,CORVEISSIAT,300.88569518716577,6,0.5
01127,Grands Domaines,COURMANGOUX,2.5,3,0.6666666666666666
01127,Terrains Standards,COURMANGOUX,180.327868852459,13,0.6153846153846154
01130,Micro-terrains,BRESSE VALLONS,40111.11111111111,1,1.0
01130,Terrains Standards,BRESSE VALLONS,722.0,3,0.3333333333333333
01133,Terrains Standards,CRESSIN-ROCHEFORT,1160.6425702811246,3,0.6666666666666666
01134,Micro-terrains,CROTTET,31417.0,1,1.0
01134,Terrains Standards,CROTTET,483.3948339483395,11,0.7272727272727273
01135,Terrains Standards,CROZET,543.2242990654206,9,0.4444444444444444
01136,Terrains Standards,CRUZILLES-LES-MEPILLAT,132.05928738462148,4,0.25
01138,Micro-terrains,CULOZ-BEON,1195.8333333333335,6,0.8333333333333334
01138,Terrains Standards,CULOZ-BEON,90.9090909090909,61,0.7704918032786885
01139,Terrains Standards,CURCIAT-DONGALON,183.96226415094338,3,0.6666666666666666
01140,Terrains Standards,CURTAFOND,294.44444444444446,7,0.5714285714285714
01141,Micro-terrains,CUZIEU,75.0,1,1.0
01141,Terrains Standards,CUZIEU,315.0,3,0.3333333333333333
01142,Grands Domaines,DAGNEUX,142.55167498218103,1,0.0
01142,Micro-terrains,DAGNEUX,13526.315789473685,3,1.0
01142,Terrains Standards,DAGNEUX,552.7904328018224,48,0.5833333333333334
01143,Terrains Standards,DIVONNE-LES-BAINS,1657.0365999382834,58,0.6206896551724138
01145,Micro-terrains,DOMPIERRE-SUR-VEYLE,3906.25,8,1.0
01145,Terrains Standards,DOMPIERRE-SUR-VEYLE,354.1666666666667,21,0.6666666666666666
01146,Terrains Standards,DOMPIERRE-SUR-CHALARONNE,342.3967774420947,15,0.7333333333333333
01147,Terrains Standards,DOMSURE,91.59306509649984,6,0.3333333333333333
01148,Terrains Standards,DORTAN,741.320858265765,12,0.5
01149,Micro-terrains,DOUVRES,29220.97902097902,2,1.0
01149,Terrains Standards,DOUVRES,464.1089108910891,27,0.6666666666666666
01150,Terrains Standards,DROM,3.3868092691622103,6,0.8333333333333334
01151,Terrains Standards,DRUILLAT,288.31168831168833,5,0.6
01152,Terrains Standards,ECHALLON,219.83840973840972,6,0.5
01153,Micro-terrains,ECHENEVEX,27469.696969696968,2,1.0
01153,Terrains Standards,ECHENEVEX,1517.0454545454545,19,0.42105263157894735
01155,Terrains Standards,EVOSGES,186.33093525179856,3,0.6666666666666666
01156,Micro-terrains,FARAMANS,5.0,1,1.0
01156,Terrains Standards,FARAMANS,829.519540229885,5,0.4
01157,Micro-terrains,FAREINS,2173.9547101449275,8,1.0
01157,Terrains Standards,FAREINS,753.3899156287666,28,0.5
01158,Terrains Standards,FARGES,3294.1176470588234,15,0.6
01159,Micro-terrains,FEILLENS,3327.445652173913,10,0.7
01159,Terrains Standards,FEILLENS,424.3119266055046,50,0.56
01160,Terrains Standards,FERNEY-VOLTAIRE,1809.763972834861,14,0.35714285714285715
01162,Terrains Standards,FLAXIEU,473.6842105263158,2,0.5
01163,Terrains Standards,FOISSIAT,146.3226800154024,17,0.29411764705882354
01165,Micro-terrains,FRANCHELEINS,41718.75,1,1.0
01165,Terrains Standards,FRANCHELEINS,657.3340471092076,10,0.5
01166,Micro-terrains,FRANS,18592.142857142855,2,1.0
01166,Terrains Standards,FRANS,758.8532883642496,17,0.35294117647058826
01167,Terrains Standards,GARNERANS,364.2857142857143,5,0.4
01170,Terrains Standards,BEARD-GEOVREISSIAT,283.51063829787233,3,0.3333333333333333
01171,Terrains Standards,GEOVREISSET,384.61538461538464,3,0.3333333333333333
01173,Grands Domaines,GEX,101.04721660848797,1,1.0
01173,Micro-terrains,GEX,18500.0,10,1.0
01173,Terrains Standards,GEX,2242.7184466019417,90,0.4666666666666667
01174,Grands Domaines,GIRON,1.2234910277324633,1,1.0
01174,Terrains Standards,GIRON,4.067197170645446,19,1.0
01175,Terrains Standards,GORREVOD,215.0,1,0.0
01179,Micro-terrains,GRIEGES,0.058823529411764705,1,1.0
01179,Terrains Standards,GRIEGES,307.0428751576293,10,0.5
01180,Micro-terrains,GRILLY,7892.142857142857,1,1.0
01180,Terrains Standards,GRILLY,1431.4375,7,0.5714285714285714
01181,Grands Domaines,GROISSIAT,0.6413418845584608,1,1.0
01181,Micro-terrains,GROISSIAT,9182.486631016043,2,1.0
01181,Terrains Standards,GROISSIAT,249.8360655737705,6,0.6666666666666666
01183,Micro-terrains,GUEREINS,6363.636363636364,3,0.6666666666666666
01183,Terrains Standards,GUEREINS,201.92022695515942,12,0.3333333333333333
01184,Micro-terrains,HAUTECOURT-ROMANECHE,6008.695652173913,2,1.0
01184,Terrains Standards,HAUTECOURT-ROMANECHE,3.378553391053391,30,0.7666666666666667
01185,Grands Domaines,PLATEAU D'HAUTEVILLE,0.1225114854517611,3,1.0
01185,Micro-terrains,PLATEAU D'HAUTEVILLE,12980.76923076923,6,1.0
01185,Terrains Standards,PLATEAU D'HAUTEVILLE,193.93939393939394,45,0.6444444444444445
01187,Grands Domaines,HAUT-VALROMEY,1.8802954412417812,2,1.0
01187,Terrains Standards,HAUT-VALROMEY,119.56521739130434,18,0.7222222222222222
01188,Micro-terrains,ILLIAT,5217.391304347826,1,1.0
01188,Terrains Standards,ILLIAT,678.0,6,0.6666666666666666
01189,Terrains Standards,INJOUX-GENISSIAT,422.3968565815324,16,0.75
01190,Terrains Standards,INNIMOND,95.23809523809524,1,1.0
01191,Grands Domaines,IZENAVE,0.10454783063251437,1,1.0
01191,Terrains Standards,IZENAVE,1.928153097418131,2,1.0
01192,Micro-terrains,IZERNORE,6322.923588039867,4,0.75
01192,Terrains Standards,IZERNORE,172.31638418079095,17,0.5882352941176471
01193,Micro-terrains,IZIEU,0.45454545454545453,1,1.0
01193,Terrains Standards,IZIEU,2.822009907997169,10,1.0
01194,Terrains Standards,JASSANS-RIOTTIER,602.6578491335372,26,0.38461538461538464
01195,Micro-terrains,JASSERON,20120.229885057473,2,1.0
01195,Terrains Standards,JASSERON,617.7338870248873,16,0.5
01196,Terrains Standards,JAYAT,174.64114832535884,7,0.42857142857142855
01197,Micro-terrains,JOURNANS,0.1,1,1.0
01197,Terrains Standards,JOURNANS,3.7058823529411766,1,1.0
01198,Micro-terrains,JOYEUX,35250.0,1,1.0
01198,Terrains Standards,JOYEUX,2034.381710808876,4,0.75
01199,Micro-terrains,JUJURIEUX,2282.608695652174,2,1.0
01199,Terrains Standards,JUJURIEUX,812.3569794050343,27,0.7037037037037037
01200,Terrains Standards,LABALME,494.8453608247423,3,0.3333333333333333
01202,Micro-terrains,LAGNIEU,6210.935277382646,12,0.9166666666666666
01202,Terrains Standards,LAGNIEU,809.6654275092936,67,0.4626865671641791
01203,Terrains Standards,LAIZ,326.73267326732673,7,0.42857142857142855
01204,Grands Domaines,LE POIZAT-LALLEYRIAT,0.22203719122953094,1,1.0
01204,Terrains Standards,LE POIZAT-LALLEYRIAT,469.50581246479237,8,0.5
01206,Terrains Standards,LANTENAY,2.0,5,1.0
01208,Terrains Standards,LAVOURS,2346.938775510204,7,0.7142857142857143
01209,Micro-terrains,LEAZ,5833.333333333333,1,1.0
01209,Terrains Standards,LEAZ,331.7535545023697,5,0.6
01210,Grands Domaines,LELEX,47.91703863933668,2,1.0
01210,Terrains Standards,LELEX,2358.083832335329,10,0.5
01211,Terrains Standards,LENT,364.2609699769053,14,0.6428571428571429
01212,Terrains Standards,LESCHEROUX,97.10047201618342,10,0.4
01213,Micro-terrains,LEYMENT,7311.111111111111,2,0.5
01213,Terrains Standards,LEYMENT,418.68327116027785,16,0.5625
01214,Micro-terrains,LEYSSARD,5520.833333333333,1,1.0
01214,Terrains Standards,LEYSSARD,768.1381118881119,6,0.6666666666666666
01215,Terrains Standards,SURJOUX-LHOPITAL,251.39664804469274,4,0.5
01216,Terrains Standards,LHUIS,354.1147132169576,11,0.7272727272727273
01224,Micro-terrains,LOYETTES,6633.333333333333,7,1.0
01224,Terrains Standards,LOYETTES,912.280701754386,11,0.45454545454545453
01225,Terrains Standards,LURCY,200.0,3,0.6666666666666666
01227,Terrains Standards,MAGNIEU,790.2183600713013,10,0.5
01228,Terrains Standards,MAILLAT,147.82608695652175,2,0.5
01229,Terrains Standards,MALAFRETAZ,373.5193173076923,2,0.5
01231,Micro-terrains,MANZIAT,13000.0,2,1.0
01231,Terrains Standards,MANZIAT,220.3065134099617,17,0.5882352941176471
01232,Terrains Standards,MARBOZ,264.07004830917873,33,0.6363636363636364
01233,Terrains Standards,MARCHAMP,571.4285714285714,3,0.6666666666666666
01235,Micro-terrains,MARLIEUX,5882.35294117647,3,1.0
01235,Terrains Standards,MARLIEUX,518.976814516129,12,0.6666666666666666
01236,Grands Domaines,MARSONNAS,25.145552753371472,2,0.5
01236,Micro-terrains,MARSONNAS,3740.0,2,1.0
01236,Terrains Standards,MARSONNAS,171.0654936461388,21,0.47619047619047616
01237,Grands Domaines,MARTIGNAT,0.4049607694254619,1,1.0
01237,Micro-terrains,MARTIGNAT,40935.48387096774,1,1.0
01237,Terrains Standards,MARTIGNAT,1207.7777777777778,11,0.7272727272727273
01238,Micro-terrains,MASSIEUX,11671.6,1,1.0
01238,Terrains Standards,MASSIEUX,698.1981981981982,27,0.5555555555555556
01239,Micro-terrains,MASSIGNIEU-DE-RIVES,7902.04678362573,2,1.0
01239,Terrains Standards,MASSIGNIEU-DE-RIVES,674.7711670480548,8,0.5
01240,Micro-terrains,MATAFELON-GRANGES,22.29114971050455,2,1.0
01240,Terrains Standards,MATAFELON-GRANGES,473.15972222222223,8,0.5
01241,Terrains Standards,MEILLONNAS,135.36379018612521,6,0.16666666666666666
01243,Terrains Standards,MESSIMY SUR SAONE,1379.8975903614457,8,0.5
01244,Micro-terrains,MEXIMIEUX,6704.781704781704,12,0.9166666666666666
01244,Terrains Standards,MEXIMIEUX,811.8279569892474,76,0.4605263157894737
01245,Micro-terrains,BOHAS-MEYRIAT-RIGNAT,5514.7058823529405,2,1.0
01245,Terrains Standards,BOHAS-MEYRIAT-RIGNAT,557.0652173913044,13,0.6153846153846154
01246,Micro-terrains,MEZERIAT,24187.5,2,1.0
01246,Terrains Standards,MEZERIAT,315.0057273768614,21,0.5714285714285714
01247,Micro-terrains,MIJOUX,12727.272727272728,10,0.7
01247,Terrains Standards,MIJOUX,1244.4444444444443,3,0.6666666666666666
01248,Terrains Standards,MIONNAY,599.2601726263872,6,0.5
01249,Micro-terrains,MIRIBEL,6153.846153846154,9,1.0
01249,Terrains Standards,MIRIBEL,1165.9615384615386,38,0.47368421052631576
01250,Micro-terrains,MISERIEUX,17187.5,7,1.0
01250,Terrains Standards,MISERIEUX,850.26525198939,30,0.6333333333333333
01252,Terrains Standards,MOGNENEINS,444.92721164613664,11,0.5454545454545454
01254,Terrains Standards,MONTAGNAT,411.36698353193196,12,0.4166666666666667
01255,Terrains Standards,MONTAGNIEU,912.1269449056022,2,0.5
01257,Grands Domaines,MONTANGES,9.06772908366534,1,0.0
01257,Micro-terrains,MONTANGES,7250.639386189258,2,1.0
01257,Terrains Standards,MONTANGES,459.7979797979798,5,0.2
01258,Micro-terrains,MONTCEAUX,6263.263636363636,2,1.0
01258,Terrains Standards,MONTCEAUX,477.61293532338306,20,0.8
01260,Micro-terrains,LE MONTELLIER,125.0,1,1.0
01260,Terrains Standards,LE MONTELLIER,995.7886363636364,2,0.5
01261,Terrains Standards,MONTHIEUX,840.0,2,0.5
01262,Grands Domaines,MONTLUEL,9.096422073984233,1,1.0
01262,Micro-terrains,MONTLUEL,8421.052631578947,5,0.8
01262,Terrains Standards,MONTLUEL,676.5683794466404,26,0.5384615384615384
01263,Micro-terrains,MONTMERLE-SUR-SAONE,20203.1875,2,1.0
01263,Terrains Standards,MONTMERLE-SUR-SAONE,1013.810276923077,19,0.3684210526315789
01264,Grands Domaines,MONTRACOL,18.564356435643564,1,1.0
01264,Micro-terrains,MONTRACOL,8189.024390243902,4,1.0
01264,Terrains Standards,MONTRACOL,669.7649194784372,12,0.5
01265,Micro-terrains,MONTREAL LA CLUSE,408.2132653061225,4,1.0
01265,Terrains Standards,MONTREAL LA CLUSE,673.469387755102,31,0.5806451612903226
01266,Micro-terrains,MONTREVEL-EN-BRESSE,25715.714285714286,1,1.0
01266,Terrains Standards,MONTREVEL-EN-BRESSE,439.69849246231155,25,0.48
01267,Micro-terrains,NURIEUX-VOLOGNAT,17666.666666666664,2,1.0
01267,Terrains Standards,NURIEUX-VOLOGNAT,426.60835133189346,6,0.5
01268,Micro-terrains,MURS-ET-GELIGNIEUX,52800.0,1,1.0
01268,Terrains Standards,MURS-ET-GELIGNIEUX,264.0,5,0.6
01269,Grands Domaines,NANTUA,0.23973553477498538,1,1.0
01269,Micro-terrains,NANTUA,1651.2605042016805,2,1.0
01269,Terrains Standards,NANTUA,345.565749235474,24,0.7083333333333334
01272,Micro-terrains,NEUVILLE-LES-DAMES,17750.0,1,1.0
01272,Terrains Standards,NEUVILLE-LES-DAMES,660.4651162790698,43,0.6511627906976745
01273,Grands Domaines,NEUVILLE-SUR-AIN,52.18163324102329,4,0.75
01273,Micro-terrains,NEUVILLE-SUR-AIN,2380.9523809523807,1,0.0
01273,Terrains Standards,NEUVILLE-SUR-AIN,346.5800683348198,30,0.7333333333333333
01274,Micro-terrains,LES NEYROLLES,4555.555555555556,1,1.0
01274,Terrains Standards,LES NEYROLLES,294.91150442477874,6,0.6666666666666666
01275,Terrains Standards,NEYRON,1570.0,8,0.5
01276,Micro-terrains,NIEVROZ,16500.0,3,1.0
01276,Terrains Standards,NIEVROZ,513.715710723192,7,0.5714285714285714
01279,Terrains Standards,ONCIEU,1.6129032258064515,3,1.0
01280,Micro-terrains,ORDONNAZ,4867.132867132867,6,1.0
01280,Terrains Standards,ORDONNAZ,382.7586206896552,14,0.6428571428571429
01281,Grands Domaines,ORNEX,172.15071529688686,2,0.5
01281,Micro-terrains,ORNEX,42187.5,2,1.0
01281,Terrains Standards,ORNEX,1339.2857142857142,37,0.5675675675675675
01282,Terrains Standards,OUTRIAZ,851.3029315960912,1,0.0
01283,Micro-terrains,OYONNAX,9910.714285714286,16,0.9375
01283,Terrains Standards,OYONNAX,489.43097997892517,90,0.5444444444444444
01284,Micro-terrains,OZAN,14750.0,3,1.0
01284,Terrains Standards,OZAN,690.4984423676012,5,0.6
01285,Micro-terrains,PARCIEUX,19642.857142857145,4,1.0
01285,Terrains Standards,PARCIEUX,1305.5,16,0.8125
01286,Micro-terrains,PARVES ET NATTAGES,5810.714285714285,2,1.0
01286,Terrains Standards,PARVES ET NATTAGES,306.7484662576687,11,0.36363636363636365
