insee_code,categorie_terrain,commune_name,median_price_m2,q1_price_m2,q3_price_m2,nb_transactions,perc_bare_land,dispersion_index
63345,Terrains Standards,SAINT-GENES-CHAMPANELLE,377.14352640545144,220.0,488.8950270897833,32,0.53125,0.7129779732735101
63346,Grands Domaines,SAINT-GENES-CHAMPESPE,0.31360398704180625,0.2659771136318572,0.9835591230541112,6,1.0,2.2881788468033535
63347,Terrains Standards,SAINT-GENES-DU-RETZ,64.49422946367956,16.875,95.0,8,0.375,1.2113486842105263
63349,Terrains Standards,SAINT-GEORGES-DE-MONS,76.0,76.0,115.99741161244779,20,0.55,0.5262817317427341
63352,Micro-terrains,SAINT-GERMAIN-LEMBRON,1365.534420289855,649.4791666666667,2352.4844720496894,10,0.7,1.2471346603050362
63352,Terrains Standards,SAINT-GERMAIN-LEMBRON,644.0723700141834,260.39843096234307,714.2857142857143,28,0.32142857142857145,0.704714725324075
63353,Grands Domaines,SAINT-GERMAIN-L HERM,2.5087807325639737,0.13215859030837004,3.8284839203675345,5,1.0,1.473355276561583
63353,Terrains Standards,SAINT-GERMAIN-L HERM,11.957128399117348,1.4164396937149903,25.81556104647023,10,0.8,2.040550250723772
63354,Grands Domaines,SAINT-GERVAIS-D AUVERGNE,3.4798881389432075,3.4798881389432075,3.4798881389432075,8,0.0,0.0
63354,Terrains Standards,SAINT-GERVAIS-D AUVERGNE,162.05053449951407,50.0,242.24452554744525,18,0.4444444444444444,1.1863245384606969
63355,Terrains Standards,SAINT-GERVAIS-SOUS-MEYMONT,92.22318196053868,74.19354838709677,204.5673076923077,8,0.75,1.41367665410847
63356,Terrains Standards,SAINT-GERVAZY,455.3448275862069,455.3448275862069,1435.3260869565217,5,0.8,2.152173913043478
63358,Terrains Standards,SAINT-HILAIRE-LA-CROIX,3.6654213986849973,3.0481385638838665,6.25306100584652,10,1.0,0.8743667080441142
63359,Terrains Standards,SAINT-HILAIRE-LES-MONGES,152.94117647058823,110.63829787234043,169.4915254237288,5,0.8,0.38480956475907785
63365,Grands Domaines,SAINT-JEAN-DES-OLLIERES,1.3186813186813187,1.2,1.4285714285714286,5,1.0,0.1733333333333334
63365,Terrains Standards,SAINT-JEAN-DES-OLLIERES,4.968423931156479,3.6484466744955695,8.16292403248925,16,1.0,0.9086336875732071
63366,Terrains Standards,SAINT-JEAN-EN-VAL,0.7389162561576355,0.5969101817714563,0.9203747072599531,7,1.0,0.43775532449443233
63367,Terrains Standards,SAINT-JEAN-SAINT-GERVAIS,6.850025947067982,3.750396951413147,10.08613503751042,18,1.0,0.9249217645385942
63368,Micro-terrains,SAINT-JULIEN-DE-COPPEL,8350.0,7014.0,9741.666666666666,5,0.8,0.3266666666666666
63369,Terrains Standards,SAINT-JULIEN-LA-GENESTE,135.93824988001919,61.97758358662614,157.89473684210526,6,0.8333333333333334,0.7055935569285084
63371,Terrains Standards,SAINT-JUST,0.5319148936170213,0.11578332019453044,85.28494268077601,7,0.8571428571428571,160.1180195978932
63373,Terrains Standards,SAINT-MAIGNER,281.94994343891403,244.53974018003274,652.3754789272031,10,0.7,1.4464827826274425
63374,Terrains Standards,SAINT-MARTIN-DES-OLMES,2.3082386363636367,1.9203629032258065,4.642640823743186,12,1.0,1.1793745575656829
63376,Terrains Standards,SAINT-MARTIN-D OLLIERES,16.1010101010101,3.5172413793103448,23.569023569023567,6,1.0,1.2453741761490646
63377,Terrains Standards,SAINT MAURICE PRES PIONSAT,131.0344827586207,34.418797697148214,312.3529411764706,11,0.5454545454545454,2.121076358131671
63378,Micro-terrains,SAINT-MAURICE,6020.588235294118,5010.869565217391,11372.222222222223,5,1.0,1.0565998550960638
63378,Terrains Standards,SAINT-MAURICE,1309.659090909091,1117.7143657762003,2146.1893203883496,15,0.7333333333333333,0.7852997484240272
63380,Terrains Standards,SAINT-NECTAIRE,156.52525252525254,103.44827586206897,494.6393680429462,18,0.6666666666666666,2.4992203230450984
63381,Terrains Standards,SAINT-OURS,46.875,7.6194874163010855,197.3387656033287,15,0.7333333333333333,4.047344601323256
63382,Terrains Standards,SAINT-PARDOUX,33.4075723830735,28.957528957528957,319.1489361702128,5,1.0,8.686396122566334
63384,Terrains Standards,SAINT-PIERRE-LA-BOURLHONNE,28.351063829787233,6.410256410256411,266.5,9,0.6666666666666666,9.173897147255497
63386,Terrains Standards,SAINT-PIERRE-ROCHE,1.5506088280060881,1.2193152454780363,2.0444615021256496,6,0.8333333333333334,0.5321434018331112
63387,Terrains Standards,SAINT-PRIEST-BRAMEFANT,53.763440860215056,53.763440860215056,300.0,7,0.5714285714285714,4.58
63388,Terrains Standards,SAINT-PRIEST-DES-CHAMPS,34.32494279176201,29.90824991594998,36.52895538648333,10,0.5,0.19288321937487166
63390,Terrains Standards,SAINT-QUINTIN-SUR-SIOULE,227.84810126582278,86.74698795180723,324.7787610619469,29,0.7586206896551724,1.0446950042056131
63391,Terrains Standards,SAINT-REMY-DE-BLOT,230.08529411764707,142.23454545454547,230.08529411764707,5,0.8,0.3818181818181818
63392,Terrains Standards,SAINT-REMY-DE-CHARGNAT,361.30247524752474,209.8259979529171,538.9001796541658,14,0.7857142857142857,0.9107996879229882
63393,Micro-terrains,SAINT-REMY-SUR-DUROLLE,3613.3333333333335,428.57142857142856,6000.0,5,1.0,1.5419082762256193
